Frequency Band,dB Value
/meters,"b'2\x00\x00\x00\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80Z\x80\xa0\x82N\x84\xd2\x84\x08\x86\xe6\x88\xca\x8b\x0c\x90\x06\x97Z\x9b\xf4\xa0\n\xa6\x8a\xaa0\xb0\x06\xb2\x06\xb3\xae\xb5V\xb8R\xb9V\xba\xa8\xbb\xe8\xbd\x14\xc2\xcc\xc1\xca\xc1x\xc3\xa8\xc0\x80\xc3\\\xc4\x98\xc5d\xc6:\xc1\x8e\xc1\xea\xc4\x0e\xc8V\xc8\xba\xbf\xd4\xbb\xfc\xb9\xa4\xc5n\xc6@\xbdZ\xb6V\xc8j\xcd\xb6\xc1D\xb4\xd0\xb2\x04\xc1\xac\xb6p\xb9\xc4\xbdf\xba\xa4\xb7\xa0\xb9N\xb3T\xb7,\xb3\xbe\xb4\xf0\xbb\xde\xbd\x08\xbb\x8c\xb4v\xb3z\xc0\xf0\xc2\xaa\xb80\xba\xbe\xb7\xb2\xba`\xb4\x86\xb50\xb7\xde\xb3 \xac\x82\xad,\xae\x00\xae\xe8\xa7\xf6\xa3D\xa6j\x9ej\x96d\x94\x8e\x90\x8a\x8d\x00\x8f'"
Band 1,0.1953125
Band 2,0.0
Band 3,-128.0
Band 4,-128.0
Band 5,-128.0
Band 6,-128.0
Band 7,-128.0
Band 8,-128.0
Band 9,-128.0
Band 10,-128.0
Band 11,-128.0
Band 12,-128.0
Band 13,-128.0
Band 14,-128.0
Band 15,-128.0
Band 16,-128.0
Band 17,-127.203125
Band 18,-125.53125
Band 19,-125.0078125
Band 20,-123.796875
Band 21,-120.9296875
Band 22,-118.046875
Band 23,-113.4453125
Band 24,-106.6953125
Band 25,-102.4765625
Band 26,-96.8828125
Band 27,-91.7890625
Band 28,-87.2890625
Band 29,-81.640625
Band 30,-79.8125
Band 31,-78.7265625
Band 32,-76.0703125
Band 33,-73.4140625
Band 34,-72.4296875
Band 35,-71.4140625
Band 36,-70.09375
Band 37,-67.84375
Band 38,-63.671875
Band 39,-63.953125
Band 40,-63.9609375
Band 41,-62.28125
Band 42,-65.1015625
Band 43,-62.25
Band 44,-61.390625
Band 45,-60.15625
Band 46,-59.359375
Band 47,-64.5234375
Band 48,-64.203125
Band 49,-60.8359375
Band 50,-57.6953125
Band 51,-57.421875
Band 52,-66.0234375
Band 53,-69.921875
Band 54,-71.7734375
Band 55,-60.109375
Band 56,-59.3203125
Band 57,-68.5
Band 58,-75.3984375
Band 59,-57.421875
Band 60,-52.3359375
Band 61,-64.0390625
Band 62,-77.4921875
Band 63,-78.9453125
Band 64,-64.7421875
Band 65,-75.078125
Band 66,-72.3125
Band 67,-68.0625
Band 68,-71.4375
Band 69,-74.1875
Band 70,-72.2109375
Band 71,-78.5234375
Band 72,-74.5
Band 73,-78.6640625
Band 74,-77.09375
Band 75,-69.8984375
Band 76,-67.96875
Band 77,-70.796875
Band 78,-77.28125
Band 79,-78.375
Band 80,-65.359375
Band 81,-62.890625
Band 82,-73.1640625
Band 83,-71.6484375
Band 84,-74.0859375
Band 85,-71.1328125
Band 86,-77.4609375
Band 87,-76.3125
Band 88,-74.640625
Band 89,-77.9609375
Band 90,-85.7109375
Band 91,-84.328125
Band 92,-83.6640625
Band 93,-83.8359375
Band 94,-89.9296875
Band 95,-93.875
Band 96,-91.5625
Band 97,-99.4140625
Band 98,-107.421875
Band 99,-109.4453125
Band 100,-113.203125
Band 101,-111.703125
Band 102,-112.484375
/meters,b'2\x00\x00\x00\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\xcc\x80x\x82\xfe\x824\x84\x12\x87\xf4\x89\x8e\x8eN\x95\x86\x99\x1e\x9f6\xa4\xb6\xa8\\\xae0\xb0F\xb1\xee\xb3\x96\xb6\x92\xb7\x96\xb8\xe8\xb9(\xbcT\xc0\x0c\xc0\n\xc0\xb8\xc1\xe6\xbe\xc0\xc1\x9c\xc2\xd8\xc3\xa4\xc4z\xbf\xcc\xbf*\xc3N\xc6\x94\xc6\xfa\xbd\x14\xba:\xb8\xe4\xc3\xae\xc4\x80\xbb\x9a\xb4\x94\xc6\xaa\xcb\xf6\xbf\x82\xb2\x0e\xb1B\xbf\xec\xb4\xb0\xb7\xf0\xbb\x90\xb8\xd0\xb5\xca\xb7z\xb1\x80\xb5V\xb1\xe8\xb2\x1a\xba\x08\xbc4\xb9\xb8\xb2\xa0\xb1\xa4\xbe\x1c\xc1\xd6\xb6Z\xb8\xea\xb5\xde\xb8\x8a\xb2\xb0\xb3\\\xb5\n\xb2J\xaa\xac\xabV\xac*\xac\x12\xa6 \xa2p\xa4\x96\x9c\x94\x94\x8e\x92\xcc\x8eL\x90\x84\x8f'
Band 1,0.1953125
Band 2,0.0
Band 3,-128.0
Band 4,-128.0
Band 5,-128.0
Band 6,-128.0
Band 7,-128.0
Band 8,-128.0
Band 9,-128.0
Band 10,-128.0
Band 11,-128.0
Band 12,-128.0
Band 13,-128.0
Band 14,-128.0
Band 15,-128.0
Band 16,-128.0
Band 17,-126.09375
Band 18,-124.4140625
Band 19,-123.8984375
Band 20,-122.6796875
Band 21,-119.8203125
Band 22,-116.9296875
Band 23,-112.328125
Band 24,-105.578125
Band 25,-101.3671875
Band 26,-95.765625
Band 27,-90.671875
Band 28,-86.171875
Band 29,-80.53125
Band 30,-78.6953125
Band 31,-77.6953125
Band 32,-75.0390625
Band 33,-72.375
Band 34,-71.390625
Band 35,-70.3046875
Band 36,-68.9765625
Band 37,-66.734375
Band 38,-62.5625
Band 39,-62.8359375
Band 40,-62.8515625
Band 41,-61.1640625
Band 42,-63.984375
Band 43,-61.140625
Band 44,-60.2734375
Band 45,-59.046875
Band 46,-58.2421875
Band 47,-63.40625
Band 48,-63.0859375
Band 49,-59.71875
Band 50,-56.5859375
Band 51,-56.3046875
Band 52,-64.9140625
Band 53,-68.8046875
Band 54,-70.65625
Band 55,-58.9921875
Band 56,-58.2109375
Band 57,-67.3828125
Band 58,-74.2890625
Band 59,-56.3046875
Band 60,-51.21875
Band 61,-62.9296875
Band 62,-76.375
Band 63,-77.828125
Band 64,-63.625
Band 65,-73.96875
Band 66,-71.1953125
Band 67,-66.953125
Band 68,-70.3203125
Band 69,-73.0703125
Band 70,-71.09375
Band 71,-77.4140625
Band 72,-73.3828125
Band 73,-77.546875
Band 74,-75.9765625
Band 75,-68.78125
Band 76,-66.8515625
Band 77,-69.6875
Band 78,-76.171875
Band 79,-77.2578125
Band 80,-64.2421875
Band 81,-61.78125
Band 82,-72.0546875
Band 83,-70.53125
Band 84,-72.96875
Band 85,-70.015625
Band 86,-76.34375
Band 87,-75.1953125
Band 88,-73.5234375
Band 89,-76.8515625
Band 90,-84.59375
Band 91,-83.2109375
Band 92,-82.546875
Band 93,-82.71875
Band 94,-88.8125
Band 95,-92.7578125
Band 96,-90.453125
Band 97,-98.296875
Band 98,-106.3046875
Band 99,-108.328125
Band 100,-112.1640625
Band 101,-115.1796875
Band 102,-113.71875
/meters,"b'2\x00\x00\x00\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\xe8\x81\x96\x83\x1a\x84R\x85.\x88\x12\x8b\xac\x8fl\x96\xa2\x9a<\xa0T\xa5\xd4\xa9x\xafN\xb1N\xb2\xf6\xb4\xa0\xb7\x9c\xb8\xb2\xb9\x06\xbbD\xbdp\xc1*\xc1&\xc1\xd6\xc2\x04\xc0\xdc\xc2\xba\xc3\xf4\xc4\xc2\xc5\x98\xc0\xea\xc0H\xc4j\xc7\xb2\xc7\x16\xbf2\xbbX\xb9\x02\xc5\xca\xc5\x9e\xbc\xb6\xb5\xb2\xc7\xc8\xcc\x12\xc1\xa0\xb3,\xb2`\xc0\x08\xb6\xce\xb8\x0c\xbd\xae\xb9\xee\xb6\xe8\xb8\x96\xb2\x9e\xb6t\xb2\x06\xb48\xbb&\xbdP\xba\xd4\xb3\xbe\xb2\xc2\xbf8\xc2\xf2\xb7x\xb9\x08\xb7\xfc\xb9\xa8\xb3\xce\xb4z\xb6&\xb3h\xab\xca\xact\xadH\xad0\xa7>\xa3\x8c\xa5\xb4\x9d\xb2\x95\xac\x93\xd6\x8f\xd2\x8cH\x8e'"
Band 1,0.1953125
Band 2,0.0
Band 3,-128.0
Band 4,-128.0
Band 5,-128.0
Band 6,-128.0
Band 7,-128.0
Band 8,-128.0
Band 9,-128.0
Band 10,-128.0
Band 11,-128.0
Band 12,-128.0
Band 13,-128.0
Band 14,-128.0
Band 15,-128.0
Band 16,-128.0
Band 17,-128.0
Band 18,-126.40625
Band 19,-125.8828125
Band 20,-124.671875
Band 21,-121.8046875
Band 22,-118.921875
Band 23,-114.3203125
Band 24,-107.5703125
Band 25,-103.3515625
Band 26,-97.7578125
Band 27,-92.6640625
Band 28,-88.1640625
Band 29,-82.515625
Band 30,-80.6875
Band 31,-79.6796875
Band 32,-77.0234375
Band 33,-74.3671875
Band 34,-73.3828125
Band 35,-72.2890625
Band 36,-70.96875
Band 37,-68.71875
Band 38,-64.5546875
Band 39,-64.828125
Band 40,-64.84375
Band 41,-63.15625
Band 42,-65.9765625
Band 43,-63.1328125
Band 44,-62.265625
Band 45,-61.03125
Band 46,-60.234375
Band 47,-65.3984375
Band 48,-65.078125
Band 49,-61.7109375
Band 50,-58.5703125
Band 51,-58.296875
Band 52,-66.90625
Band 53,-70.796875
Band 54,-72.6484375
Band 55,-60.984375
Band 56,-60.1953125
Band 57,-69.375
Band 58,-76.2734375
Band 59,-58.296875
Band 60,-53.2109375
Band 61,-64.921875
Band 62,-78.3671875
Band 63,-79.8203125
Band 64,-65.6171875
Band 65,-75.953125
Band 66,-73.1875
Band 67,-68.9375
Band 68,-72.3125
Band 69,-75.0625
Band 70,-73.0859375
Band 71,-79.3984375
Band 72,-75.375
Band 73,-79.5390625
Band 74,-77.96875
Band 75,-70.7734375
Band 76,-68.84375
Band 77,-71.6796875
Band 78,-78.15625
Band 79,-79.25
Band 80,-66.234375
Band 81,-63.765625
Band 82,-74.046875
Band 83,-72.5234375
Band 84,-74.9609375
Band 85,-72.0078125
Band 86,-78.3359375
Band 87,-77.1875
Band 88,-75.515625
Band 89,-78.8359375
Band 90,-86.5859375
Band 91,-85.203125
Band 92,-84.5390625
Band 93,-84.7109375
Band 94,-90.8046875
Band 95,-94.75
Band 96,-92.4453125
Band 97,-100.2890625
Band 98,-108.296875
Band 99,-110.3203125
Band 100,-112.421875
Band 101,-112.2265625
Band 102,-113.3671875
/meters,"b'2\x00\x00\x00\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x98\x81\x1e\x82T\x832\x86\x14\x89\xae\x8dn\x94\xa6\x98>\x9eV\xa3\xd6\xa7|\xadP\xafR\xb0\xfa\xb2\xa2\xb5\x9e\xb6\xb6\xb7\x08\xb9H\xbbr\xbf,\xbf(\xbf\xd8\xc0\x06\xbe\xde\xc0\xbc\xc1\xf8\xc2\xc4\xc3\x9a\xbe\xec\xbeJ\xc2n\xc5\xb4\xc5\x18\xbd4\xb9Z\xb7\x04\xc3\xce\xc3\xa0\xba\xba\xb3\xb4\xc5\xca\xca\x14\xbf\xa2\xb1.\xb0b\xbe\x0c\xb4\xd0\xb6\x10\xbb\xb0\xb7\xf0\xb4\xea\xb6\x9a\xb0\xa0\xb4v\xb0\x08\xb2:\xb9(\xbbR\xb8\xd8\xb1\xc0\xb0\xc4\xbd<\xc0\xf4\xb5z\xb7\n\xb5\xfe\xb7\xaa\xb1\xd0\xb2|\xb4*\xb1j\xa9\xcc\xaav\xabJ\xab2\xa5@\xa1\x8e\xa3\xb6\x9b\xb4\x93\xae\x91\x94\x8f\xc6\x8f\xa2\x8e'"
Band 1,0.1953125
Band 2,0.0
Band 3,-128.0
Band 4,-128.0
Band 5,-128.0
Band 6,-128.0
Band 7,-128.0
Band 8,-128.0
Band 9,-128.0
Band 10,-128.0
Band 11,-128.0
Band 12,-128.0
Band 13,-128.0
Band 14,-128.0
Band 15,-128.0
Band 16,-128.0
Band 17,-128.0
Band 18,-127.515625
Band 19,-127.0
Band 20,-125.7890625
Band 21,-122.921875
Band 22,-120.03125
Band 23,-115.4375
Band 24,-108.6796875
Band 25,-104.46875
Band 26,-98.875
Band 27,-93.78125
Band 28,-89.28125
Band 29,-83.6328125
Band 30,-81.796875
Band 31,-80.796875
Band 32,-78.140625
Band 33,-75.484375
Band 34,-74.5
Band 35,-73.484375
Band 36,-72.1640625
Band 37,-69.9140625
Band 38,-65.7421875
Band 39,-66.0234375
Band 40,-66.03125
Band 41,-64.3515625
Band 42,-67.171875
Band 43,-64.3203125
Band 44,-63.4609375
Band 45,-62.2265625
Band 46,-61.4296875
Band 47,-66.59375
Band 48,-66.2734375
Band 49,-62.90625
Band 50,-59.765625
Band 51,-59.4921875
Band 52,-68.1015625
Band 53,-71.9921875
Band 54,-73.84375
Band 55,-62.1796875
Band 56,-61.390625
Band 57,-70.5703125
Band 58,-77.46875
Band 59,-59.40625
Band 60,-54.328125
Band 61,-66.03125
Band 62,-79.4765625
Band 63,-80.9296875
Band 64,-66.7265625
Band 65,-77.0703125
Band 66,-74.3046875
Band 67,-70.0546875
Band 68,-73.421875
Band 69,-76.1796875
Band 70,-74.203125
Band 71,-80.515625
Band 72,-76.4921875
Band 73,-80.65625
Band 74,-79.0859375
Band 75,-71.890625
Band 76,-69.953125
Band 77,-72.7890625
Band 78,-79.2734375
Band 79,-80.3671875
Band 80,-67.34375
Band 81,-64.8828125
Band 82,-75.15625
Band 83,-73.640625
Band 84,-76.078125
Band 85,-73.125
Band 86,-79.4453125
Band 87,-78.3046875
Band 88,-76.6328125
Band 89,-79.953125
Band 90,-87.6953125
Band 91,-86.3203125
Band 92,-85.65625
Band 93,-85.828125
Band 94,-91.921875
Band 95,-95.8671875
Band 96,-93.5546875
Band 97,-101.40625
Band 98,-107.5
Band 99,-108.7578125
Band 100,-112.3828125
Band 101,-113.328125
Band 102,-112.171875
/meters,"b'2\x00\x00\x00\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80|\x80\x00\x816\x82\x14\x85\xf8\x87\x90\x8cR\x93\x88\x97 \x9d8\xa2\xb8\xa6^\xac4\xae4\xaf\xdc\xb1\x84\xb4\x80\xb5\x84\xb6\xd6\xb7\x16\xbaB\xbe\xfa\xbd\xf8\xbd\xa6\xbf\xd4\xbc\xae\xbf\x8a\xc0\xc6\xc1\x92\xc2h\xbd\xba\xbd\x18\xc1<\xc4\x82\xc4\xe6\xbb\x02\xb8(\xb6\xd2\xc1\x9c\xc2n\xb9\x88\xb2\x98\xc4\xac\xc9\xf8\xbd\x86\xb0\x12\xafF\xbd\xee\xb2\xb2\xb5\xf2\xb9\x94\xb6\xd2\xb3\xcc\xb5|\xaf\x82\xb3X\xaf\xea\xb0\x1c\xb8\x0c\xba6\xb7\xba\xb0\xa2\xaf\xa8\xbc\x1e\xbf\xd8\xb4\\\xb6\xec\xb3\xe0\xb6\x8e\xb0\xb2\xb1^\xb3\x0c\xb0N\xa8\xae\xa9X\xaa,\xaa\x14\xa4""\xa0r\xa2\x98\x9a\x80\x94>\x93\x9e\x8f\xac\x8e\xd4\x8f'"
Band 1,0.1953125
Band 2,0.0
Band 3,-128.0
Band 4,-128.0
Band 5,-128.0
Band 6,-128.0
Band 7,-128.0
Band 8,-128.0
Band 9,-128.0
Band 10,-128.0
Band 11,-128.0
Band 12,-128.0
Band 13,-128.0
Band 14,-128.0
Band 15,-128.0
Band 16,-128.0
Band 17,-128.0
Band 18,-128.0
Band 19,-127.875
Band 20,-126.6640625
Band 21,-123.796875
Band 22,-120.9140625
Band 23,-116.3125
Band 24,-109.5625
Band 25,-105.34375
Band 26,-99.75
Band 27,-94.65625
Band 28,-90.15625
Band 29,-84.5078125
Band 30,-82.671875
Band 31,-81.671875
Band 32,-79.015625
Band 33,-76.359375
Band 34,-75.375
Band 35,-74.359375
Band 36,-73.0390625
Band 37,-70.7890625
Band 38,-66.625
Band 39,-66.8984375
Band 40,-66.9140625
Band 41,-65.2265625
Band 42,-68.046875
Band 43,-65.203125
Band 44,-64.3359375
Band 45,-63.1015625
Band 46,-62.3046875
Band 47,-67.46875
Band 48,-67.1484375
Band 49,-63.78125
Band 50,-60.640625
Band 51,-60.3671875
Band 52,-68.9765625
Band 53,-72.8671875
Band 54,-74.71875
Band 55,-63.0546875
Band 56,-62.265625
Band 57,-71.4453125
Band 58,-78.34375
Band 59,-60.3671875
Band 60,-55.28125
Band 61,-66.984375
Band 62,-80.4375
Band 63,-81.890625
Band 64,-67.6875
Band 65,-78.0234375
Band 66,-75.2578125
Band 67,-71.0078125
Band 68,-74.3828125
Band 69,-77.1328125
Band 70,-75.15625
Band 71,-77.703125
Band 72,-77.4453125
Band 73,-81.609375
Band 74,-80.0390625
Band 75,-72.84375
Band 76,-70.9140625
Band 77,-73.75
Band 78,-80.234375
Band 79,-81.1875
Band 80,-68.3046875
Band 81,-65.84375
Band 82,-75.0703125
Band 83,-74.59375
Band 84,-77.03125
Band 85,-74.0859375
Band 86,-80.40625
Band 87,-79.1796875
Band 88,-77.5078125
Band 89,-80.828125
Band 90,-88.578125
Band 91,-87.1953125
Band 92,-86.53125
Band 93,-86.703125
Band 94,-92.796875
Band 95,-96.7421875
Band 96,-94.4375
Band 97,-102.28125
Band 98,-108.375
Band 99,-109.6328125
Band 100,-113.2578125
Band 101,-113.6640625
Band 102,-112.84375
/meters,"b'2\x00\x00\x00\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80 \x80V\x814\x84\x16\x87\xb0\x8bp\x92\xa8\x96@\x9cX\xa1\xd8\xa5~\xabT\xadT\xae\xfc\xb0\xa4\xb3\xa0\xb4\xa4\xb5\xf6\xb66\xb9`\xbd\x1a\xbd\x16\xbd\xc6\xbe\xf4\xbb\xcc\xbe\xaa\xbf\xe6\xc0\xb2\xc1\x88\xbc\xda\xbc8\xc0\\\xc3\xa2\xc3\x06\xbb""\xb7H\xb5\xf2\xc0\xbc\xc1\x8e\xb8\xa8\xb1\xa2\xc3\xb8\xc8\x04\xbd\x90\xaf\x1c\xaeP\xbc\xfa\xb1\xbe\xb4\xfe\xb8\x9e\xb5\xde\xb2\xd8\xb4L\xb2\x8e\xb2d\xae\xf6\xaf(\xb7\x16\xb9@\xb6\xc4\xaf\xd0\xae\xb2\xbb(\xbe\xee\xb4h\xb5\xf8\xb2\xea\xb5\x98\xaf\xd2\xb0~\xb2,\xafl\xa7\xce\xa8x\xa9L\xa94\xa3B\x9f\x90\xa1\xb8\x99\xa0\x93^\x92\xbe\x8eV\x8e(\x8f'"
Band 1,0.1953125
Band 2,0.0
Band 3,-128.0
Band 4,-128.0
Band 5,-128.0
Band 6,-128.0
Band 7,-128.0
Band 8,-128.0
Band 9,-128.0
Band 10,-128.0
Band 11,-128.0
Band 12,-128.0
Band 13,-128.0
Band 14,-128.0
Band 15,-128.0
Band 16,-128.0
Band 17,-128.0
Band 18,-128.0
Band 19,-128.0
Band 20,-128.0
Band 21,-125.15625
Band 22,-122.265625
Band 23,-117.6640625
Band 24,-110.9140625
Band 25,-106.6953125
Band 26,-101.1015625
Band 27,-96.0078125
Band 28,-91.5078125
Band 29,-85.8671875
Band 30,-84.03125
Band 31,-83.03125
Band 32,-80.375
Band 33,-77.7109375
Band 34,-76.7265625
Band 35,-75.71875
Band 36,-74.390625
Band 37,-72.1484375
Band 38,-67.9765625
Band 39,-68.25
Band 40,-68.265625
Band 41,-66.578125
Band 42,-69.3984375
Band 43,-66.5546875
Band 44,-65.6953125
Band 45,-64.4609375
Band 46,-63.6640625
Band 47,-68.8203125
Band 48,-68.5
Band 49,-65.1328125
Band 50,-62.0
Band 51,-61.71875
Band 52,-70.328125
Band 53,-74.2265625
Band 54,-76.0703125
Band 55,-64.40625
Band 56,-63.625
Band 57,-72.796875
Band 58,-79.703125
Band 59,-61.71875
Band 60,-56.640625
Band 61,-68.34375
Band 62,-81.7890625
Band 63,-83.2421875
Band 64,-69.0390625
Band 65,-79.3828125
Band 66,-76.609375
Band 67,-72.3671875
Band 68,-75.734375
Band 69,-78.4921875
Band 70,-76.5078125
Band 71,-75.109375
Band 72,-78.71875
Band 73,-82.8828125
Band 74,-81.3125
Band 75,-74.1171875
Band 76,-72.1875
Band 77,-75.0234375
Band 78,-79.0
Band 79,-72.9765625
Band 80,-66.5703125
Band 81,-67.1171875
Band 82,-66.3984375
Band 83,-71.65625
Band 84,-72.484375
Band 85,-75.1953125
Band 86,-78.3828125
Band 87,-80.296875
Band 88,-78.625
Band 89,-81.9453125
Band 90,-89.6953125
Band 91,-88.3125
Band 92,-87.6484375
Band 93,-86.28125
Band 94,-91.3046875
Band 95,-97.859375
Band 96,-95.5546875
Band 97,-103.1484375
Band 98,-109.4921875
Band 99,-107.2421875
Band 100,-112.3359375
Band 101,-111.46875
Band 102,-112.4375
/meters,"b'2\x00\x00\x00\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\xd8\x82\xbc\x85V\x8a\x16\x91N\x95\xe6\x9a\xfe\x9f~\xa4""\xaa\xf8\xab\xf8\xac\xa0\xafJ\xb2F\xb3H\xb4\x9c\xb5\xda\xb7\x06\xbc\xc0\xbb\xbc\xbbl\xbd\x9a\xbar\xbdN\xbe\x8a\xbfV\xc0.\xbb\x80\xbb\xde\xbe\x00\xc2H\xc2\xac\xb9\xc6\xb5\xee\xb3\x98\xbf`\xc04\xb7L\xb0H\xc2\\\xc7\xa8\xbb6\xae\xc2\xac\xf6\xba\x9e\xb0d\xb3\xa2\xb7D\xb4\x82\xb1~\xb3\xe4\xb4H\xb1\x1e\xad\xb0\xae\xe2\xb5\xd0\xb7\xfa\xb4\x00\xb1\x06\xb7n\xbd\xe2\xbc\x9a\xbdX\xb8\x84\xb7\xce\xb4\x9e\xb1\xb4\xaf`\xb1\x0e\xaeN\xa6\xb0\xa7Z\xa8\xb8\xa9\xb2\xa4$\x9er\xa0\xda\x98\x82\x92\xc2\x94\xaa\x8f\x88\x90\x90\x8f'"
Band 1,0.1953125
Band 2,0.0
Band 3,-128.0
Band 4,-128.0
Band 5,-128.0
Band 6,-128.0
Band 7,-128.0
Band 8,-128.0
Band 9,-128.0
Band 10,-128.0
Band 11,-128.0
Band 12,-128.0
Band 13,-128.0
Band 14,-128.0
Band 15,-128.0
Band 16,-128.0
Band 17,-128.0
Band 18,-128.0
Band 19,-128.0
Band 20,-128.0
Band 21,-125.7890625
Band 22,-122.8984375
Band 23,-118.3046875
Band 24,-111.546875
Band 25,-107.3359375
Band 26,-101.7421875
Band 27,-96.6484375
Band 28,-92.1484375
Band 29,-86.5
Band 30,-84.6640625
Band 31,-83.6640625
Band 32,-81.0078125
Band 33,-78.3515625
Band 34,-77.3671875
Band 35,-76.3515625
Band 36,-75.03125
Band 37,-72.78125
Band 38,-68.609375
Band 39,-68.890625
Band 40,-68.8984375
Band 41,-67.21875
Band 42,-70.0390625
Band 43,-67.1875
Band 44,-66.328125
Band 45,-65.09375
Band 46,-64.296875
Band 47,-69.4609375
Band 48,-69.140625
Band 49,-65.7734375
Band 50,-62.6328125
Band 51,-62.359375
Band 52,-70.96875
Band 53,-74.859375
Band 54,-76.7109375
Band 55,-65.046875
Band 56,-64.2578125
Band 57,-73.4375
Band 58,-80.3359375
Band 59,-62.359375
Band 60,-57.2734375
Band 61,-68.9765625
Band 62,-82.421875
Band 63,-83.8828125
Band 64,-69.6796875
Band 65,-80.015625
Band 66,-77.25
Band 67,-73.0
Band 68,-76.375
Band 69,-79.125
Band 70,-77.1484375
Band 71,-75.828125
Band 72,-79.4375
Band 73,-83.6015625
Band 74,-80.6484375
Band 75,-74.8359375
Band 76,-72.90625
Band 77,-75.734375
Band 78,-79.21875
Band 79,-73.6953125
Band 80,-67.28125
Band 81,-67.8359375
Band 82,-67.1171875
Band 83,-72.53125
Band 84,-73.359375
Band 85,-76.0703125
Band 86,-79.2578125
Band 87,-81.171875
Band 88,-79.5
Band 89,-82.8203125
Band 90,-90.5703125
Band 91,-89.1875
Band 92,-88.5234375
Band 93,-85.5703125
Band 94,-92.1875
Band 95,-98.734375
Band 96,-96.4296875
Band 97,-104.0234375
Band 98,-110.3671875
Band 99,-107.109375
Band 100,-112.1640625
Band 101,-112.34375
Band 102,-112.859375
/meters,"b'2\x00\x00\x00\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x806\x82\x1a\x85\xb2\x89t\x90\xaa\x94B\x9aZ\x9f\xda\xa3\x80\xa9V\xabV\xac\xfe\xae\xa6\xb1\xa2\xb2\xa6\xb3\xf8\xb48\xb7d\xbb\x1c\xbb\x1a\xbb\xc8\xbc\xf6\xb9\xd0\xbc\xac\xbd\xe8\xbe\xb4\xbf\x8a\xba\xdc\xba:\xbe^\xc1\xa4\xc1\x08\xb9$\xb5J\xb3\xf4\xbe\xbe\xbf\x90\xb6\xaa\xaf\xa4\xc1\xba\xc6\x06\xbb\x94\xad\x1e\xacR\xba\xfc\xaf\xc0\xb2\x00\xb7\xa0\xb3\xe0\xb0\xda\xb2,\xb4\x90\xb0f\xacZ\xaf*\xb5\x18\xb7D\xb4\xc8\xb0N\xb6\xb8\xbc*\xbc\xe2\xbcx\xb7\xa4\xb6\xee\xb3\xbe\xb0\xd4\xae\x80\xb0.\xadn\xa5\xd0\xa6z\xa7n\xaa\xd0\xa3D\x9d\x92\x9f\xfa\x97\xa2\x91\xe4\x94\xd6\x8f\xa8\x8f$\x8f'"
Band 1,0.1953125
Band 2,0.0
Band 3,-128.0
Band 4,-128.0
Band 5,-128.0
Band 6,-128.0
Band 7,-128.0
Band 8,-128.0
Band 9,-128.0
Band 10,-128.0
Band 11,-128.0
Band 12,-128.0
Band 13,-128.0
Band 14,-128.0
Band 15,-128.0
Band 16,-127.09375
Band 17,-124.6015625
Band 18,-122.1015625
Band 19,-122.96875
Band 20,-122.5546875
Band 21,-119.3671875
Band 22,-120.0703125
Band 23,-119.65625
Band 24,-112.90625
Band 25,-108.6875
Band 26,-103.09375
Band 27,-98.0
Band 28,-93.5
Band 29,-87.8515625
Band 30,-86.0234375
Band 31,-85.015625
Band 32,-82.359375
Band 33,-79.703125
Band 34,-78.71875
Band 35,-77.7109375
Band 36,-76.3828125
Band 37,-74.140625
Band 38,-69.96875
Band 39,-70.2421875
Band 40,-70.2578125
Band 41,-68.5703125
Band 42,-71.390625
Band 43,-68.546875
Band 44,-67.6796875
Band 45,-66.453125
Band 46,-65.6484375
Band 47,-70.8125
Band 48,-70.4921875
Band 49,-67.125
Band 50,-63.9921875
Band 51,-63.7109375
Band 52,-72.3203125
Band 53,-76.2109375
Band 54,-78.0625
Band 55,-66.3984375
Band 56,-65.6171875
Band 57,-74.7890625
Band 58,-81.6875
Band 59,-63.7109375
Band 60,-58.625
Band 61,-70.3359375
Band 62,-83.78125
